rent_day,res_model,res_day,seasonality,lead_time_vec,discount,lead_time_vec,lead_time
2020-12-22,av_new,2020-11-10,1,-30,75.0,1,-42
2020-12-22,av_new,2020-12-01,1,-21,40.0,1,-21
2020-12-22,av_new,2020-12-04,1,-18,45.0,1,-18
2020-12-23,av_new,2020-10-13,3,-34,65.0,2,-71
2020-12-23,av_new,2020-10-18,3,-33,75.0,1,-66
2020-12-23,av_new,2020-10-25,3,-32,80.0,1,-59
2020-12-23,av_new,2020-11-01,3,-31,70.0,1,-52
2020-12-23,av_new,2020-11-05,3,-30,72.5,2,-48
2020-12-23,av_new,2020-11-09,3,-30,72.5,2,-44
2020-12-23,av_new,2020-11-10,3,-30,70.0,1,-43
2020-12-23,av_new,2020-11-12,3,-29,55.0,1,-41
2020-12-23,av_new,2020-11-19,3,-28,80.0,1,-34
2020-12-23,av_new,2020-11-22,3,-28,75.0,1,-31
2020-12-23,av_new,2020-11-23,3,-28,45.0,1,-30
2020-12-23,av_new,2020-11-28,3,-25,35.0,1,-25
2020-12-23,av_new,2020-12-07,3,-16,55.0,1,-16
2020-12-23,av_new,2020-12-08,3,-15,30.0,1,-15
2020-12-23,av_new,2020-12-09,3,-14,40.0,1,-14
2020-12-23,av_new,2020-12-10,3,-13,80.0,1,-13
2020-12-23,av_new,2020-12-11,3,-12,35.0,1,-12
2020-12-24,av_new,2020-09-25,3,-36,66.5,2,-90
2020-12-24,av_new,2020-10-09,3,-34,65.0,1,-76
2020-12-24,av_new,2020-10-14,3,-34,68.0,1,-71
2020-12-24,av_new,2020-10-29,3,-32,45.0,1,-56
2020-12-24,av_new,2020-11-05,3,-31,40.0,1,-49
2020-12-24,av_new,2020-11-09,3,-30,40.0,1,-45
2020-12-24,av_new,2020-11-24,3,-28,20.0,1,-30
2020-12-24,av_new,2020-11-30,3,-24,10.0,1,-24
2020-12-24,av_new,2020-12-03,3,-21,15.0,1,-21
2020-12-24,av_new,2020-12-08,3,-16,80.0,1,-16
2020-12-24,av_new,2020-12-09,3,-15,20.0,1,-15
2020-12-24,av_new,2020-12-11,3,-13,36.5,4,-13
2020-12-25,av_new,2020-10-20,3,-33,40.0,1,-66
2020-12-25,av_new,2020-10-23,3,-33,45.0,1,-63
2020-12-25,av_new,2020-10-24,3,-32,40.0,1,-62
2020-12-25,av_new,2020-10-26,3,-32,40.0,1,-60
2020-12-25,av_new,2020-10-27,3,-32,0.0,1,-59
2020-12-25,av_new,2020-11-02,3,-31,0.0,2,-53
2020-12-25,av_new,2020-11-03,3,-31,37.0,1,-52
2020-12-25,av_new,2020-11-04,3,-31,40.0,1,-51
2020-12-25,av_new,2020-11-10,3,-30,40.0,1,-45
2020-12-25,av_new,2020-12-03,3,-22,15.0,1,-22
2020-12-25,av_new,2020-12-07,3,-18,10.0,1,-18
2020-12-25,av_new,2020-12-11,3,-14,80.0,1,-14
2020-12-25,av_new,2020-12-12,3,-13,80.0,1,-13
2020-12-26,av_new,2020-11-10,2,-30,80.0,1,-46
2020-12-26,av_new,2020-11-16,2,-29,63.5,2,-40
2020-12-26,av_new,2020-12-10,2,-16,80.0,1,-16
2020-12-26,av_new,2020-12-11,2,-15,85.0,2,-15
2020-12-27,av_new,2020-09-29,2,-36,65.0,1,-89
2020-12-27,av_new,2020-10-21,2,-33,65.0,1,-67
2020-12-27,av_new,2020-10-30,2,-32,65.0,1,-58
2020-12-27,av_new,2020-11-01,2,-32,65.0,1,-56
2020-12-27,av_new,2020-11-02,2,-31,80.0,1,-55
2020-12-27,av_new,2020-11-04,2,-31,70.0,1,-53
2020-12-27,av_new,2020-11-10,2,-30,65.0,1,-47
2020-12-27,av_new,2020-11-12,2,-30,70.0,1,-45
2020-12-27,av_new,2020-11-15,2,-30,70.0,1,-42
2020-12-27,av_new,2020-11-16,2,-29,65.0,1,-41
2020-12-27,av_new,2020-11-17,2,-29,70.0,1,-40
2020-12-27,av_new,2020-11-25,2,-28,65.0,1,-32
2020-12-27,av_new,2020-12-01,2,-26,8.0,1,-26
2020-12-27,av_new,2020-12-02,2,-25,8.0,1,-25
2020-12-27,av_new,2020-12-04,2,-23,15.0,1,-23
2020-12-27,av_new,2020-12-15,2,-12,8.0,1,-12
2020-12-28,av_new,2020-10-26,1,-33,70.0,1,-63
2020-12-28,av_new,2020-10-30,1,-32,70.0,1,-59
2020-12-28,av_new,2020-11-01,1,-32,70.0,1,-57
2020-12-28,av_new,2020-11-02,1,-32,0.0,2,-56
2020-12-28,av_new,2020-11-09,1,-31,75.0,1,-49
2020-12-28,av_new,2020-11-10,1,-30,70.0,1,-48
2020-12-28,av_new,2020-11-11,1,-30,72.5,2,-47
2020-12-28,av_new,2020-11-15,1,-30,72.5,2,-43
2020-12-28,av_new,2020-11-16,1,-30,70.0,2,-42
2020-12-28,av_new,2020-11-17,1,-29,70.0,1,-41
2020-12-28,av_new,2020-11-18,1,-29,70.0,2,-40
2020-12-28,av_new,2020-12-02,1,-26,15.0,1,-26
2020-12-28,av_new,2020-12-07,1,-21,80.0,2,-21
2020-12-28,av_new,2020-12-08,1,-20,20.0,1,-20
2020-12-29,av_new,2020-10-14,1,-34,70.0,1,-76
2020-12-29,av_new,2020-10-18,1,-34,70.0,2,-72
2020-12-29,av_new,2020-10-28,1,-32,70.0,1,-62
2020-12-29,av_new,2020-11-06,1,-31,75.0,1,-53
2020-12-29,av_new,2020-11-07,1,-31,70.0,1,-52
2020-12-29,av_new,2020-11-08,1,-31,75.0,1,-51
2020-12-29,av_new,2020-11-09,1,-31,75.0,1,-50
2020-12-29,av_new,2020-11-12,1,-30,70.0,1,-47
2020-12-29,av_new,2020-11-13,1,-30,70.0,1,-46
2020-12-29,av_new,2020-11-18,1,-29,70.0,1,-41
2020-12-29,av_new,2020-11-27,1,-28,78.0,1,-32
2020-12-29,av_new,2020-11-30,1,-28,0.0,1,-29
2020-12-29,av_new,2020-12-04,1,-25,7.0,1,-25
2020-12-30,av_new,2020-09-03,3,-36,80.0,1,-118
2020-12-30,av_new,2020-10-06,3,-36,65.0,1,-85
2020-12-30,av_new,2020-10-21,3,-34,70.0,1,-70
2020-12-30,av_new,2020-10-29,3,-32,70.0,1,-62
2020-12-30,av_new,2020-10-31,3,-32,70.0,1,-60
2020-12-30,av_new,2020-11-03,3,-32,75.0,1,-57
2020-12-30,av_new,2020-11-08,3,-31,68.75,4,-52
2020-12-30,av_new,2020-11-09,3,-31,70.0,2,-51
2020-12-30,av_new,2020-11-13,3,-30,38.0,1,-47
2020-12-30,av_new,2020-11-27,3,-28,35.0,1,-33
2020-12-30,av_new,2020-12-07,3,-23,10.0,1,-23
2020-12-30,av_new,2020-12-08,3,-22,80.0,1,-22
2020-12-31,av_new,2020-10-02,3,-36,68.0,1,-90
2020-12-31,av_new,2020-10-04,3,-36,70.0,1,-88
2020-12-31,av_new,2020-10-05,3,-36,63.5,2,-87
2020-12-31,av_new,2020-10-07,3,-36,70.0,1,-85
2020-12-31,av_new,2020-10-10,3,-35,68.0,1,-82
2020-12-31,av_new,2020-10-12,3,-35,65.0,1,-80
2020-12-31,av_new,2020-10-14,3,-35,65.0,1,-78
2020-12-31,av_new,2020-10-17,3,-34,35.0,1,-75
2020-12-31,av_new,2020-11-02,3,-32,45.0,1,-59
2020-12-31,av_new,2020-11-04,3,-32,40.0,1,-57
2020-12-31,av_new,2020-11-05,3,-32,44.0,2,-56
2020-12-31,av_new,2020-11-06,3,-31,40.0,1,-55
2020-12-31,av_new,2020-11-10,3,-31,41.0,2,-51
2020-12-31,av_new,2020-11-12,3,-31,27.0,1,-49
