rent_day,res_model,res_day,seasonality,lead_time_vec,cnt_cum,disc_mean,lead_time
2020-12-21,k3,2020-12-10,1,-11,10,69.3,-11
2020-12-22,k3,2020-10-25,1,-32,2,70.0,-58
2020-12-22,k3,2020-11-05,1,-30,3,71.0,-47
2020-12-22,k3,2020-11-08,1,-30,4,70.75,-44
2020-12-22,k3,2020-11-09,1,-30,5,70.6,-43
2020-12-22,k3,2020-11-22,1,-28,6,70.5,-30
2020-12-22,k3,2020-11-24,1,-28,7,69.71428571428571,-28
2020-12-22,k3,2020-11-28,1,-24,8,67.875,-24
2020-12-22,k3,2020-11-29,1,-23,9,67.0,-23
2020-12-22,k3,2020-12-07,1,-15,11,62.09090909090909,-15
2020-12-22,k3,2020-12-08,1,-14,12,61.916666666666664,-14
2020-12-22,k3,2020-12-09,1,-13,13,62.15384615384615,-13
2020-12-22,k3,2020-12-11,1,-11,14,62.357142857142854,-11
2020-12-23,k3,2020-09-29,3,-36,1,68.0,-85
2020-12-23,k3,2020-10-06,3,-35,2,66.5,-78
2020-12-23,k3,2020-10-25,3,-32,3,67.66666666666667,-59
2020-12-23,k3,2020-10-27,3,-32,4,69.5,-57
2020-12-23,k3,2020-10-28,3,-32,5,70.6,-56
2020-12-23,k3,2020-11-05,3,-30,7,70.42857142857143,-48
2020-12-23,k3,2020-11-08,3,-30,9,70.33333333333333,-45
2020-12-23,k3,2020-11-09,3,-30,10,70.8,-44
2020-12-23,k3,2020-11-10,3,-30,12,71.08333333333333,-43
2020-12-23,k3,2020-11-11,3,-30,13,71.38461538461539,-42
2020-12-23,k3,2020-11-13,3,-29,15,68.86666666666666,-40
2020-12-23,k3,2020-11-15,3,-29,16,67.6875,-38
2020-12-23,k3,2020-11-20,3,-28,17,66.6470588235294,-33
2020-12-23,k3,2020-11-24,3,-28,18,65.55555555555556,-29
2020-12-23,k3,2020-11-30,3,-23,19,63.94736842105263,-23
2020-12-23,k3,2020-12-11,3,-12,20,62.5,-12
2020-12-24,k3,2020-09-25,3,-36,1,70.0,-90
2020-12-24,k3,2020-09-29,3,-36,2,67.5,-86
2020-12-24,k3,2020-10-12,3,-34,3,66.66666666666667,-73
2020-12-24,k3,2020-10-16,3,-33,4,60.75,-69
2020-12-24,k3,2020-11-07,3,-30,5,56.6,-47
2020-12-24,k3,2020-11-09,3,-30,9,48.888888888888886,-45
2020-12-24,k3,2020-11-11,3,-30,10,47.5,-43
2020-12-24,k3,2020-11-12,3,-30,11,46.36363636363637,-42
2020-12-24,k3,2020-11-13,3,-29,12,45.416666666666664,-41
2020-12-24,k3,2020-11-14,3,-29,13,44.23076923076923,-40
2020-12-24,k3,2020-11-19,3,-29,14,43.214285714285715,-35
2020-12-24,k3,2020-11-30,3,-24,16,39.875,-24
2020-12-24,k3,2020-12-01,3,-23,17,38.411764705882355,-23
2020-12-24,k3,2020-12-02,3,-22,18,37.388888888888886,-22
2020-12-24,k3,2020-12-05,3,-19,19,36.473684210526315,-19
2020-12-24,k3,2020-12-06,3,-18,20,35.65,-18
2020-12-24,k3,2020-12-07,3,-17,22,34.68181818181818,-17
2020-12-25,k3,2020-10-09,3,-35,1,68.0,-77
2020-12-25,k3,2020-10-12,3,-34,2,66.5,-74
2020-12-25,k3,2020-10-13,3,-34,3,66.0,-73
2020-12-25,k3,2020-10-16,3,-34,4,59.5,-70
2020-12-25,k3,2020-10-27,3,-32,5,56.6,-59
2020-12-25,k3,2020-10-31,3,-31,6,54.666666666666664,-55
2020-12-25,k3,2020-11-02,3,-31,9,36.44444444444444,-53
2020-12-25,k3,2020-11-05,3,-31,10,37.3,-50
2020-12-25,k3,2020-11-08,3,-30,11,38.0,-47
2020-12-25,k3,2020-11-09,3,-30,12,38.166666666666664,-46
2020-12-25,k3,2020-11-10,3,-30,13,38.30769230769231,-45
2020-12-25,k3,2020-11-11,3,-30,14,37.0,-44
2020-12-25,k3,2020-11-13,3,-30,15,36.53333333333333,-42
2020-12-25,k3,2020-11-19,3,-29,16,35.8125,-36
2020-12-25,k3,2020-12-01,3,-24,19,31.894736842105264,-24
2020-12-25,k3,2020-12-02,3,-23,20,34.3,-23
2020-12-25,k3,2020-12-04,3,-21,21,33.38095238095238,-21
2020-12-25,k3,2020-12-09,3,-16,22,32.31818181818182,-16
2020-12-26,k3,2020-11-05,2,-31,1,35.0,-51
2020-12-26,k3,2020-11-06,2,-31,2,37.5,-50
2020-12-26,k3,2020-11-10,2,-30,3,38.333333333333336,-46
2020-12-26,k3,2020-11-12,2,-30,5,49.0,-44
2020-12-26,k3,2020-11-14,2,-30,6,50.833333333333336,-42
2020-12-26,k3,2020-11-15,2,-29,7,52.857142857142854,-41
2020-12-26,k3,2020-11-16,2,-29,8,55.0,-40
2020-12-26,k3,2020-11-19,2,-29,9,56.111111111111114,-37
2020-12-26,k3,2020-12-11,2,-15,10,58.5,-15
2020-12-27,k3,2020-10-08,2,-35,1,68.0,-80
2020-12-27,k3,2020-11-02,2,-31,2,69.0,-55
2020-12-27,k3,2020-11-04,2,-31,3,69.33333333333333,-53
2020-12-27,k3,2020-11-05,2,-31,4,68.25,-52
2020-12-27,k3,2020-11-10,2,-30,7,69.0,-47
2020-12-27,k3,2020-11-12,2,-30,9,69.22222222222223,-45
2020-12-27,k3,2020-11-14,2,-30,10,69.3,-43
2020-12-27,k3,2020-11-17,2,-29,11,69.36363636363636,-40
2020-12-27,k3,2020-11-18,2,-29,12,69.0,-39
2020-12-27,k3,2020-11-21,2,-29,13,68.6923076923077,-36
